step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
332,144794.69,522.0,0.0,1012515.7,1157310.38,0,1,0,0,0,0
12,17093.65,0.0,0.0,0.0,0.0,0,0,0,1,0,0
500,6264.8,113527.0,107262.2,0.0,0.0,0,0,0,1,0,0
1,132842.64,4499.08,0.0,0.0,132842.64,0,1,0,0,0,1
256,2067.66,567.82,0.0,0.0,0.0,0,0,0,1,0,0
315,5863.97,5863.97,0.0,0.0,5863.97,0,1,0,0,0,1
324,21580.37,21580.37,0.0,0.0,21580.37,0,1,0,0,0,1
323,195214.77,82124.0,0.0,179824.3,375039.07,0,1,0,0,0,0
660,48516.87,48516.87,0.0,4433683.27,4482200.14,0,1,0,0,0,1
178,85017.99,85017.99,0.0,0.0,0.0,0,0,0,0,1,1
705,404394.04,404394.04,0.0,0.0,0.0,0,0,0,0,1,1
44,387952.42,387952.42,0.0,0.0,0.0,0,0,0,0,1,1
494,103909.1,103909.1,0.0,0.0,0.0,0,0,0,0,1,1
569,176626.77,176626.77,0.0,0.0,0.0,0,0,0,0,1,1
325,269187.87,269187.87,0.0,0.0,269187.87,0,1,0,0,0,1
234,13618.03,22843.0,9224.97,0.0,0.0,0,0,0,1,0,0
236,67050.5,67050.5,0.0,0.0,0.0,0,0,0,0,1,1
156,6145.56,28.0,0.0,0.0,0.0,0,0,0,1,0,0
179,190590.65,190590.65,0.0,35681.5,226272.15,0,1,0,0,0,1
135,194245.5,36136.0,230381.5,44022.05,0.0,0,0,0,0,0,0
322,71329.73,71329.73,0.0,0.0,0.0,0,0,0,0,1,1
295,162756.9,162756.9,0.0,0.0,0.0,0,0,0,0,1,1
270,79712.37,79712.37,0.0,0.0,0.0,0,0,0,0,1,1
10,3737.06,79663.0,75925.94,0.0,0.0,0,0,0,1,0,0
79,432254.84,432254.84,0.0,1300115.81,1732370.65,0,1,0,0,0,1
353,6724.19,234510.28,227786.09,0.0,0.0,0,0,0,1,0,0
331,730847.09,29225.0,0.0,173151.0,903998.09,0,0,0,0,1,0
186,90591.05,15951.0,0.0,417998.68,508589.73,0,1,0,0,0,0
43,21987.0,21987.0,0.0,0.0,0.0,0,0,0,0,1,1
6,10565.0,10565.0,0.0,0.0,0.0,0,0,0,0,1,1
256,592471.07,0.0,0.0,593559.55,1186030.61,0,0,0,0,1,0
310,162103.87,0.0,0.0,3008262.14,3170366.01,0,1,0,0,0,0
145,34301.19,34301.19,0.0,0.0,34301.19,0,1,0,0,0,1
234,148648.34,11083.0,0.0,91568.95,240217.3,0,1,0,0,0,0
277,233419.01,77836.0,0.0,0.0,233419.01,0,1,0,0,0,0
397,67881.38,0.0,0.0,391737.3,459618.68,0,0,0,0,1,0
8,237030.55,7031.08,0.0,864364.91,1799868.22,0,1,0,0,0,0
162,381151.87,0.0,0.0,994926.91,1376078.78,0,1,0,0,0,0
299,111250.61,10367.0,0.0,3931191.12,4042441.73,0,1,0,0,0,0
286,68342.31,7439.0,0.0,0.0,68342.31,0,0,0,0,1,0
66,107188.41,107188.41,0.0,0.0,0.0,0,0,0,0,1,1
705,27473.12,0.0,0.0,1991891.52,2019364.63,0,0,0,0,1,0
352,192099.87,0.0,0.0,2067319.56,2259419.42,0,1,0,0,0,0
316,607684.02,607684.02,0.0,1788810.68,2396494.7,0,1,0,0,0,1
663,202952.03,202952.03,0.0,0.0,0.0,0,0,0,0,1,1
307,690.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0
332,301579.42,301579.42,0.0,125555.26,427134.68,0,1,0,0,0,1
697,378623.9,378623.9,0.0,0.0,378623.9,0,1,0,0,0,1
141,3775.46,0.0,0.0,0.0,0.0,0,0,0,1,0,0
304,3869.75,1328.0,0.0,0.0,0.0,0,0,0,1,0,0
255,32733.43,32733.43,0.0,0.0,32733.43,0,1,0,0,0,1
332,282018.0,282018.0,0.0,0.0,0.0,0,0,0,0,1,1
36,25988.62,0.0,0.0,265316.05,291304.67,0,1,0,0,0,0
298,40043.74,40043.74,0.0,0.0,0.0,0,0,0,0,1,1
303,11149.8,520.0,0.0,0.0,0.0,0,0,0,1,0,0
181,364540.09,393.0,364933.09,217698.07,0.0,0,0,0,0,0,0
164,175267.61,175267.61,0.0,73374.37,248641.98,0,1,0,0,0,1
38,90204.54,90204.54,0.0,0.0,90204.54,0,1,0,0,0,1
279,78782.22,280.0,0.0,0.0,78782.22,0,0,0,0,1,0
18,1697.52,55487.0,53789.48,0.0,0.0,0,0,0,1,0,0
371,205163.3,205163.3,0.0,0.0,0.0,0,0,0,0,1,1
7,21729.0,21729.0,0.0,0.0,0.0,0,0,0,0,1,1
10,661819.39,0.0,0.0,1089185.09,1751004.48,0,1,0,0,0,0
182,47570.58,0.0,0.0,96875.95,144446.53,0,1,0,0,0,0
329,6752.77,0.0,0.0,0.0,0.0,0,0,0,1,0,0
225,71867.81,210.0,72077.81,612562.21,540694.4,0,0,0,0,0,0
355,317735.39,72002.0,0.0,0.0,317735.39,0,1,0,0,0,0
184,209746.84,15097.0,0.0,299021.54,508768.38,0,1,0,0,0,0
185,8194.58,101285.0,93090.42,1114696.58,1122891.16,0,1,0,0,0,0
709,66516.2,66516.2,0.0,0.0,0.0,0,0,0,0,1,1
481,548677.33,548677.33,0.0,139582.33,688259.65,0,1,0,0,0,1
332,301579.42,301579.42,0.0,0.0,0.0,0,0,0,0,1,1
158,171456.83,171456.83,0.0,0.0,0.0,0,0,0,0,1,1
326,21871.95,0.0,0.0,0.0,0.0,0,0,0,1,0,0
330,132663.61,113705.0,0.0,0.0,132663.61,0,1,0,0,0,0
380,64144.4,0.0,0.0,162074.07,226218.47,0,1,0,0,0,0
322,396018.74,25063.0,0.0,0.0,396018.74,0,1,0,0,0,0
69,353313.55,353313.55,0.0,2808260.05,3161573.6,0,1,0,0,0,1
427,225324.05,225324.05,0.0,0.0,0.0,0,0,0,0,1,1
129,7902.13,25067.0,17164.87,0.0,0.0,0,0,0,1,0,0
705,353090.95,353090.95,0.0,0.0,0.0,0,0,0,0,1,1
323,25761.04,25761.04,0.0,0.0,0.0,0,0,0,0,1,1
303,492324.07,0.0,0.0,2176724.72,2669048.79,0,1,0,0,0,0
141,455372.54,455372.54,0.0,316179.07,771551.61,0,1,0,0,0,1
709,87541.41,87541.41,0.0,0.0,87541.41,0,1,0,0,0,1
425,287720.41,287720.41,0.0,174700.67,462421.08,0,1,0,0,0,1
249,215800.21,101445.0,317245.21,1129346.17,913545.96,0,0,0,0,0,0
199,590229.26,590229.26,0.0,236890.65,827119.91,0,1,0,0,0,1
14,354844.78,47203.12,0.0,2310849.5,3273631.44,0,1,0,0,0,0
723,128893.5,128893.5,0.0,209908.87,338802.36,0,1,0,0,0,1
462,46190.9,46190.9,0.0,0.0,46190.9,0,1,0,0,0,1
404,109351.7,5097.0,0.0,1238240.7,1347592.4,0,1,0,0,0,0
613,327791.14,327791.14,0.0,0.0,0.0,0,0,0,0,1,1
461,227955.85,227955.85,0.0,2560547.71,2788503.56,0,1,0,0,0,1
140,130208.54,0.0,0.0,1846737.79,1976946.32,0,1,0,0,0,0
569,577301.73,577301.73,0.0,0.0,0.0,0,0,0,0,1,1
222,211628.75,211628.75,0.0,0.0,0.0,0,0,0,0,1,1
331,112409.7,33310.0,0.0,4070806.62,4183216.32,0,1,0,0,0,0
356,176795.05,0.0,0.0,393574.09,570369.14,0,1,0,0,0,0
465,563388.67,563388.67,0.0,0.0,563388.67,0,1,0,0,0,1
132,182885.17,22316.0,205201.17,2279653.73,2611550.95,0,0,0,0,0,0
340,26478.48,26478.48,0.0,0.0,0.0,0,0,0,0,1,1
690,134300.33,5692.0,0.0,0.0,134300.33,0,1,0,0,0,0
138,226339.49,9000.0,235339.49,752193.07,526456.96,0,0,0,0,0,0
323,31486.4,0.0,0.0,823640.35,855126.75,0,1,0,0,0,0
134,121404.16,14441.0,0.0,241010.88,362415.04,0,1,0,0,0,0
214,126444.39,49794.0,0.0,209332.66,335777.05,0,1,0,0,0,0
541,107320.81,107320.81,0.0,289571.44,396892.25,0,1,0,0,0,1
485,471906.6,471906.6,0.0,0.0,0.0,0,0,0,0,1,1
478,829286.58,829286.58,0.0,178393.69,1007680.27,0,1,0,0,0,1
235,4814.69,4814.69,0.0,0.0,0.0,0,0,0,0,1,1
348,291264.2,291264.2,0.0,0.0,0.0,0,0,0,0,1,1
37,1842.0,1842.0,0.0,0.0,0.0,0,0,0,0,1,1
252,12392.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0
379,101284.24,10188.1,0.0,829944.3,931228.55,0,1,0,0,0,0
56,829885.13,829885.13,0.0,0.0,0.0,0,0,0,0,1,1
281,441892.92,441892.92,0.0,350202.17,792095.1,0,1,0,0,0,1
130,19197.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0
16,210365.4,0.0,0.0,1937413.98,2147779.38,0,1,0,0,0,0
180,173309.11,173309.11,0.0,0.0,173309.11,0,1,0,0,0,1
383,36405.36,111785.22,75379.86,0.0,0.0,0,0,0,1,0,0
587,288263.38,288263.38,0.0,0.0,0.0,0,0,0,0,1,1
253,168622.3,168622.3,0.0,941451.87,1110074.16,0,1,0,0,0,1
246,14343.03,14343.03,0.0,0.0,0.0,0,0,0,0,1,1
227,176007.37,176007.37,0.0,0.0,0.0,0,0,0,0,1,1
55,760625.76,760625.76,0.0,0.0,0.0,0,0,0,0,1,1
41,3977.29,20306.0,16328.71,0.0,0.0,0,0,0,1,0,0
215,109047.63,59178.17,0.0,266886.47,375934.1,0,1,0,0,0,0
259,219566.82,38601.0,0.0,0.0,425709.94,0,1,0,0,0,0
450,422261.63,422261.63,0.0,0.0,0.0,0,0,0,0,1,1
290,165368.59,165368.59,0.0,0.0,0.0,0,0,0,0,1,1
356,3365.5,30918.0,27552.5,0.0,0.0,0,0,0,1,0,0
193,660746.19,660746.19,0.0,935791.84,1596538.03,0,1,0,0,0,1
256,46566.94,0.0,0.0,125380.7,171947.65,0,1,0,0,0,0
379,260283.71,0.0,0.0,495731.33,756015.04,0,1,0,0,0,0
12,10757.42,40745.53,29988.11,0.0,0.0,0,0,0,1,0,0
441,107363.54,107363.54,0.0,0.0,0.0,0,0,0,0,1,1
408,704.68,11275.0,10570.32,0.0,0.0,0,0,0,1,0,0
322,108213.6,108213.6,0.0,3191417.38,3299630.98,0,1,0,0,0,1
173,98634.75,98634.75,0.0,966049.7,1064684.45,0,1,0,0,0,1
335,6435.63,10003.0,3567.37,0.0,0.0,0,0,0,1,0,0
196,553399.25,553399.25,0.0,147929.48,701328.74,0,1,0,0,0,1
187,100935.33,10201.0,111136.33,0.0,0.0,0,0,0,0,0,0
692,28247.81,77745.42,49497.61,496422.51,524670.32,0,1,0,0,0,0
156,822361.52,822361.52,0.0,0.0,0.0,0,0,0,0,1,1
302,15551.86,34573.0,19021.14,0.0,0.0,0,0,0,1,0,0
72,622235.32,622235.32,0.0,0.0,0.0,0,0,0,0,1,1
180,11324.71,112148.67,100823.97,0.0,0.0,0,0,0,1,0,0
228,590858.22,412467.0,0.0,1153687.82,1744546.04,0,1,0,0,0,0
323,334790.89,334790.89,0.0,307317.47,642108.36,0,1,0,0,0,1
277,149656.36,149656.36,0.0,0.0,162310.05,0,0,0,0,1,1
502,66066.73,66066.73,0.0,0.0,66066.73,0,1,0,0,0,1
42,225569.48,0.0,0.0,587235.34,812804.82,0,1,0,0,0,0
342,127018.14,127018.14,0.0,0.0,127018.14,0,1,0,0,0,1
626,55740.39,55740.39,0.0,1659141.34,1714881.73,0,1,0,0,0,1
558,244519.75,244519.75,0.0,0.0,0.0,0,0,0,0,1,1
574,56125.55,56125.55,0.0,0.0,0.0,0,0,0,0,1,1
462,67921.66,67921.66,0.0,0.0,0.0,0,0,0,0,1,1
151,127091.33,127091.33,0.0,656699.62,783790.95,0,1,0,0,0,1
18,200762.43,0.0,0.0,406365.4,607127.83,0,1,0,0,0,0
119,10599.26,121556.0,110956.74,0.0,0.0,0,0,0,1,0,0
235,65184.58,0.0,0.0,280194.41,345378.99,0,1,0,0,0,0
189,134019.27,0.0,0.0,1354187.54,1488206.82,0,1,0,0,0,0
401,8614.85,0.0,0.0,0.0,0.0,0,0,0,1,0,0
435,365332.78,365332.78,0.0,27185.14,392517.92,0,1,0,0,0,1
402,3069.96,233043.4,229973.44,0.0,0.0,0,0,0,1,0,0
40,205703.69,124.0,0.0,319729.67,525433.35,0,0,0,0,1,0
213,390777.51,16761.91,0.0,989576.76,1380354.27,0,0,0,0,1,0
348,291264.2,291264.2,0.0,439892.58,731156.78,0,1,0,0,0,1
207,357760.07,1790.0,0.0,4701683.39,5059443.45,0,1,0,0,0,0
98,8055.06,8055.06,0.0,0.0,0.0,0,0,0,0,1,1
629,93884.26,93884.26,0.0,1439275.59,1533159.85,0,1,0,0,0,1
307,105936.07,20051.0,0.0,261140.89,367076.96,0,1,0,0,0,0
476,301703.47,570026.0,268322.53,0.0,301703.47,0,0,0,0,1,0
665,454483.23,454483.23,0.0,3101746.61,3556229.83,0,1,0,0,0,1
472,63440.63,63440.63,0.0,26850.23,90290.87,0,1,0,0,0,1
502,613020.85,613020.85,0.0,940884.76,1553905.61,0,1,0,0,0,1
225,250439.03,8433.0,258872.03,530292.27,279853.24,0,0,0,0,0,0
681,17856.28,798.0,0.0,0.0,0.0,0,0,0,1,0,0
525,481226.22,0.0,0.0,604437.8,1085664.02,0,1,0,0,0,0
335,302998.12,0.0,0.0,363076.85,666074.97,0,1,0,0,0,0
157,11169.31,105842.0,94672.69,0.0,0.0,0,0,0,1,0,0
318,247455.25,247455.25,0.0,0.0,0.0,0,0,0,0,1,1
474,256714.05,0.0,0.0,3394356.42,3651070.47,0,1,0,0,0,0
720,561027.94,561027.94,0.0,0.0,0.0,0,0,0,0,1,1
132,33328.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0
719,479926.98,479926.98,0.0,0.0,0.0,0,0,0,0,1,1
235,34174.51,10900.0,0.0,0.0,0.0,0,0,0,1,0,0
297,2742.29,0.0,0.0,0.0,0.0,0,0,0,1,0,0
300,397086.12,3861.0,0.0,1644993.34,2042079.46,0,1,0,0,0,0
217,108783.2,108783.2,0.0,0.0,0.0,0,0,0,0,1,1
34,369916.36,103360.0,0.0,236296.04,606212.4,0,1,0,0,0,0
547,82764.07,82764.07,0.0,0.0,0.0,0,0,0,0,1,1
310,53309.75,0.0,0.0,113899.95,167209.7,0,1,0,0,0,0
324,9660.07,0.0,0.0,0.0,0.0,0,0,0,1,0,0
122,91637.51,91637.51,0.0,0.0,0.0,0,0,0,0,1,1
396,233699.25,233699.25,0.0,0.0,233699.25,0,1,0,0,0,1
400,15874.16,0.0,0.0,0.0,0.0,0,0,0,1,0,0
523,25819.42,25819.42,0.0,0.0,25819.42,0,1,0,0,0,1
585,84310.82,171436.01,255746.83,672388.94,588078.13,0,0,0,0,0,0
131,164493.18,504825.0,340331.82,0.0,164493.18,0,1,0,0,0,0
36,122219.52,0.0,0.0,1170315.99,1292535.51,0,1,0,0,0,0
535,588173.24,588173.24,0.0,0.0,0.0,0,0,0,0,1,1
66,272791.44,272791.44,0.0,715267.02,988058.46,0,1,0,0,0,1
183,178742.52,0.0,0.0,357686.64,536429.16,0,1,0,0,0,0
255,243017.0,0.0,0.0,466232.53,709249.52,0,1,0,0,0,0
382,3693.14,59285.0,55591.86,0.0,0.0,0,0,0,1,0,0
712,344886.44,344886.44,0.0,99583.8,444470.25,0,1,0,0,0,1
261,196561.69,196561.69,0.0,0.0,0.0,0,0,0,0,1,1
323,157087.32,40339.0,0.0,600407.95,757495.27,0,1,0,0,0,0
537,1504.73,1504.73,0.0,26284.34,27789.07,0,1,0,0,0,1
92,271908.4,271908.4,0.0,0.0,0.0,0,0,0,0,1,1
331,20531.08,41792.0,21260.92,0.0,0.0,0,0,0,1,0,0
330,539417.07,90569.0,0.0,0.0,539417.07,0,0,0,0,1,0
535,606501.57,606501.57,0.0,123759.67,730261.24,0,1,0,0,0,1
396,242777.71,354.0,0.0,0.0,242777.71,0,1,0,0,0,0
235,293022.3,11353.0,304375.3,0.0,0.0,0,0,0,0,0,0
157,508459.81,0.0,0.0,1966739.67,2475199.48,0,1,0,0,0,0
537,1504.73,1504.73,0.0,0.0,0.0,0,0,0,0,1,1
282,9495.68,218561.43,209065.75,0.0,0.0,0,0,0,1,0,0
331,1402.88,0.0,0.0,0.0,0.0,0,0,0,1,0,0
522,11738.04,420326.68,408588.63,0.0,0.0,0,0,0,1,0,0
305,19496.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0
251,174.99,12331.0,12156.01,0.0,0.0,0,0,0,1,0,0
323,4536.45,18630.49,14094.04,0.0,0.0,0,0,0,1,0,0
426,9410.3,150.0,0.0,0.0,0.0,0,0,0,1,0,0
252,101483.75,0.0,0.0,113473.22,14725.72,0,0,0,0,1,0
187,168706.23,0.0,0.0,359150.3,527856.53,0,1,0,0,0,0
473,179700.14,179700.14,0.0,0.0,0.0,0,0,0,0,1,1
707,15371.72,15371.72,0.0,0.0,0.0,0,0,0,0,1,1
517,5576.98,59078.26,53501.27,0.0,0.0,0,0,0,1,0,0
419,60891.94,60891.94,0.0,0.0,0.0,0,0,0,0,1,1
237,106681.18,106681.18,0.0,0.0,106681.18,0,1,0,0,0,1
7,416.8,9081.0,8664.2,0.0,0.0,0,0,0,1,0,0
301,60349.4,0.0,0.0,1043955.02,1104304.42,0,1,0,0,0,0
71,14385.54,14385.54,0.0,0.0,0.0,0,0,0,0,1,1
37,211956.88,30903.0,242859.88,0.0,0.0,0,0,0,0,0,0
458,22140.87,22140.87,0.0,25511.14,47652.0,0,1,0,0,0,1
278,136902.44,0.0,0.0,2712341.88,2849244.31,0,1,0,0,0,0
673,73053.41,73053.41,0.0,811041.41,884094.82,0,1,0,0,0,1
519,1558.46,1558.46,0.0,1090398.04,1091956.51,0,1,0,0,0,1
284,301184.87,0.0,0.0,1080481.88,1331229.05,0,1,0,0,0,0
274,3516.81,126766.0,123249.19,0.0,0.0,0,0,0,1,0,0
330,6791.77,0.0,0.0,0.0,0.0,0,0,0,1,0,0
211,55920.39,55920.39,0.0,0.0,55920.39,0,1,0,0,0,1
400,51113.0,51113.0,0.0,3442151.74,3493264.74,0,1,0,0,0,1
365,31315.51,31315.51,0.0,0.0,0.0,0,0,0,0,1,1
642,32660.58,32660.58,0.0,0.0,32660.58,0,1,0,0,0,1
140,17257.79,411900.94,394643.15,0.0,0.0,0,0,0,1,0,0
188,10008.05,12375.0,2366.95,0.0,0.0,0,0,0,1,0,0
37,93083.27,93083.27,0.0,0.0,0.0,0,0,0,0,1,1
325,164115.51,0.0,0.0,181296.83,345412.34,0,1,0,0,0,0
401,19511.35,19511.35,0.0,0.0,0.0,0,0,0,0,1,1
547,20593.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0
415,23236.49,23236.49,0.0,179969.72,203206.21,0,1,0,0,0,1
664,4651.43,4651.43,0.0,4812422.91,4817074.35,0,1,0,0,0,1
121,43357.65,43357.65,0.0,0.0,0.0,0,0,0,0,1,1
461,227955.85,227955.85,0.0,0.0,0.0,0,0,0,0,1,1
306,4051.45,34045.0,38096.45,387897.87,383846.41,0,0,0,0,0,0
673,329055.47,329055.47,0.0,0.0,329055.47,0,1,0,0,0,1
256,360937.62,225.0,0.0,973688.47,1536563.04,0,1,0,0,0,0
53,6215.44,6215.44,0.0,0.0,0.0,0,0,0,0,1,1
206,98099.4,8619.63,0.0,191256.35,289355.75,0,1,0,0,0,0
256,255028.93,255028.93,0.0,2684616.74,2939645.67,0,1,0,0,0,1
634,26153.82,26153.82,0.0,0.0,26153.82,0,1,0,0,0,1
11,21159.85,367884.47,346724.63,0.0,0.0,0,0,0,1,0,0
636,146095.73,146095.73,0.0,0.0,146095.73,0,1,0,0,0,1
551,879321.88,879321.88,0.0,0.0,0.0,0,0,0,0,1,1
40,212613.29,212613.29,0.0,1370788.41,1583401.69,0,1,0,0,0,1
355,32207.61,252.0,0.0,58462.12,90669.74,0,1,0,0,0,0
672,234787.38,234787.38,0.0,0.0,0.0,0,0,0,0,1,1
6,13704.0,13704.0,0.0,0.0,1658746.09,0,0,0,0,1,1
704,672812.53,672812.53,0.0,0.0,0.0,0,0,0,0,1,1
643,161147.38,161147.38,0.0,0.0,0.0,0,0,0,0,1,1
184,155362.75,20628.0,175990.75,377367.22,222004.46,0,0,0,0,0,0
394,250204.28,0.0,0.0,320994.07,571198.35,0,1,0,0,0,0
664,84771.55,84771.55,0.0,0.0,0.0,0,0,0,0,1,1
159,193250.45,11432.0,0.0,537619.29,730869.74,0,1,0,0,0,0
58,246938.77,246938.77,0.0,0.0,246938.77,0,1,0,0,0,1
287,712488.25,712488.25,0.0,0.0,0.0,0,0,0,0,1,1
731,219934.26,219934.26,0.0,0.0,0.0,0,0,0,0,1,1
138,142266.7,0.0,0.0,1318063.89,1243239.8,0,1,0,0,0,0
654,48712.12,48712.12,0.0,258570.9,307283.02,0,1,0,0,0,1
713,773926.81,773926.81,0.0,1612283.59,2386210.4,0,1,0,0,0,1
405,449930.52,5411.0,0.0,852779.7,1302710.22,0,0,0,0,1,0
398,303420.89,0.0,0.0,532486.15,835907.03,0,0,0,0,1,0
259,424793.82,83869.0,0.0,1624932.66,2049726.48,0,0,0,0,1,0
214,3976.69,12338.0,8361.31,0.0,0.0,0,0,0,1,0,0
604,203848.61,203848.61,0.0,188810.39,392659.0,0,1,0,0,0,1
16,828720.89,828720.89,0.0,0.0,0.0,0,0,0,0,1,1
398,84657.04,204465.0,289122.04,22034.37,0.0,0,0,0,0,0,0
519,105491.11,105491.11,0.0,0.0,0.0,0,0,0,0,1,1
543,74436.56,74436.56,0.0,201151.33,275587.89,0,1,0,0,0,1
508,218350.42,218350.42,0.0,0.0,0.0,0,0,0,0,1,1
664,171935.25,171935.25,0.0,0.0,0.0,0,0,0,0,1,1
608,780687.45,780687.45,0.0,564595.45,1345282.89,0,1,0,0,0,1
375,303320.07,11382.0,0.0,43937.04,347257.11,0,1,0,0,0,0
491,580387.06,580387.06,0.0,1624593.89,2204980.95,0,1,0,0,0,1
9,897.59,0.0,0.0,0.0,0.0,0,0,0,1,0,0
261,358159.13,358159.13,0.0,0.0,0.0,0,0,0,0,1,1
193,103368.58,103368.58,0.0,0.0,0.0,0,0,0,0,1,1
33,16055.0,42946.0,26891.0,0.0,0.0,0,0,0,1,0,0
700,635409.32,635409.32,0.0,1500157.41,2135566.73,0,1,0,0,0,1
324,775977.03,126310.0,902287.03,371916.49,0.0,0,0,0,0,0,0
367,435867.16,435867.16,0.0,0.0,0.0,0,0,0,0,1,1
278,148390.17,103182.0,251572.17,10839.03,0.0,0,0,0,0,0,0
515,12804.74,12804.74,0.0,116946.42,129751.15,0,1,0,0,0,1
137,237753.54,952764.0,715010.46,0.0,237753.54,0,1,0,0,0,0
25,44829.81,44829.81,0.0,301552.31,346382.12,0,1,0,0,0,1
60,581421.85,581421.85,0.0,407848.96,989270.81,0,1,0,0,0,1
239,609.06,622111.0,621501.94,0.0,0.0,0,0,0,1,0,0
249,56847.17,56847.17,0.0,0.0,0.0,0,0,0,0,1,1
254,653949.74,653949.74,0.0,0.0,0.0,0,0,0,0,1,1
579,32372.82,32372.82,0.0,0.0,0.0,0,0,0,0,1,1
393,79728.81,11359.0,0.0,0.0,79728.81,0,1,0,0,0,0
401,36479.31,243007.53,206528.22,0.0,0.0,0,0,0,1,0,0
258,11790.44,0.0,0.0,816752.19,828542.64,0,1,0,0,0,0
177,68536.24,68536.24,0.0,0.0,0.0,0,0,0,0,1,1
95,242909.24,1756.0,0.0,0.0,242909.24,0,1,0,0,0,0
387,18028.13,18028.13,0.0,0.0,0.0,0,0,0,0,1,1
717,751854.42,751854.42,0.0,0.0,0.0,0,0,0,0,1,1
355,4687.6,4379.0,0.0,0.0,0.0,0,0,0,1,0,0
301,22861.54,20926.0,0.0,0.0,0.0,0,0,0,1,0,0
15,188442.31,51142.0,0.0,0.0,258722.26,0,1,0,0,0,0
202,34169.17,103739.0,137908.17,2949770.0,3032597.63,0,0,0,0,0,0
133,57780.56,3041.0,0.0,0.0,57780.56,0,1,0,0,0,0
687,69077.14,69077.14,0.0,110691.08,179768.22,0,1,0,0,0,1
261,268800.48,0.0,0.0,416077.85,684878.33,0,1,0,0,0,0
607,56888.23,56888.23,0.0,0.0,0.0,0,0,0,0,1,1
311,225301.45,225301.45,0.0,358027.9,583329.35,0,1,0,0,0,1
141,4622.7,41763.0,37140.3,0.0,0.0,0,0,0,1,0,0
198,152961.49,152961.49,0.0,0.0,0.0,0,0,0,0,1,1
371,308861.91,291512.27,0.0,1429298.12,1831634.95,0,1,0,0,0,0
134,128977.9,99471.0,228448.9,0.0,0.0,0,0,0,0,0,0
399,48501.79,0.0,0.0,144202.43,192704.22,0,1,0,0,0,0
318,247455.25,247455.25,0.0,2691845.54,2939300.79,0,1,0,0,0,1
273,76642.85,76642.85,0.0,1497980.41,1574623.26,0,1,0,0,0,1
140,24243.25,54750.1,30506.84,0.0,0.0,0,0,0,1,0,0
205,89727.01,5034.0,0.0,31337.14,121064.15,0,1,0,0,0,0
321,4716.39,45448.0,40731.61,0.0,0.0,0,0,0,1,0,0
324,362837.15,362837.15,0.0,137964.62,500801.77,0,1,0,0,0,1
119,46024.24,107132.0,61107.76,21614.8,67639.04,0,0,0,0,1,0
65,701168.78,701168.78,0.0,0.0,0.0,0,0,0,0,1,1
521,28835.93,28835.93,0.0,0.0,0.0,0,0,0,0,1,1
40,7917.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0
323,41708.32,521.0,0.0,0.0,0.0,0,0,0,1,0,0
332,71861.81,0.0,0.0,1429623.83,1501485.64,0,1,0,0,0,0
279,144044.35,144044.35,0.0,0.0,144044.35,0,1,0,0,0,1
703,512922.65,512922.65,0.0,217101.75,730024.39,0,1,0,0,0,1
310,40178.87,0.0,0.0,0.0,0.0,0,0,0,1,0,0
119,7103.26,152394.0,145290.74,0.0,0.0,0,0,0,1,0,0
299,538178.54,0.0,0.0,627649.45,1165827.98,0,1,0,0,0,0
284,196346.67,0.0,0.0,1907223.91,2103570.58,0,1,0,0,0,0
217,13266.93,13266.93,0.0,0.0,0.0,0,0,0,0,1,1
387,531551.0,531551.0,0.0,0.0,531551.0,0,1,0,0,0,1
210,4510.93,0.0,0.0,0.0,0.0,0,0,0,1,0,0
140,2500.42,1422.0,0.0,0.0,0.0,0,0,0,1,0,0
133,13347.4,0.0,0.0,82584.41,95931.81,0,1,0,0,0,0
526,319883.28,319883.28,0.0,102882.01,422765.29,0,1,0,0,0,1
380,21857.37,2050.0,0.0,0.0,0.0,0,0,0,1,0,0
611,40873.25,40873.25,0.0,0.0,0.0,0,0,0,0,1,1
400,451761.39,1805.0,0.0,375058.32,826819.71,0,1,0,0,0,0
282,17428.0,17428.0,0.0,0.0,0.0,0,0,0,0,1,1
277,1383.82,51502.0,50118.18,0.0,0.0,0,0,0,1,0,0
275,21323.28,21323.28,0.0,0.0,21323.28,0,1,0,0,0,1
66,813133.35,813133.35,0.0,0.0,813133.35,0,1,0,0,0,1
322,7276.06,122111.0,114834.94,0.0,0.0,0,0,0,1,0,0
307,15745.07,0.0,0.0,0.0,0.0,0,0,0,1,0,0
131,3689.06,65915.38,62226.32,0.0,0.0,0,0,0,1,0,0
215,3074.14,32020.0,28945.86,0.0,0.0,0,0,0,1,0,0
287,15228.01,39875.0,24646.99,0.0,0.0,0,0,0,1,0,0
29,340198.41,340198.41,0.0,1614043.79,1954242.21,0,1,0,0,0,1
221,93708.08,93708.08,0.0,0.0,0.0,0,0,0,0,1,1
